Time,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Label
2.32,10.89398134,1.462041286,3.226016338,5.481240483,1.89233549,-0.496681612,-4.983957399,2
2.33,6.631962845,-11.54062056,-10.02457862,5.950513321,-1.42249028,11.61651842,-0.151418216,2
2.34,4.831935246,-3.751106612,14.13955392,6.149124633,-4.679686709,20.25474615,-4.748058883,2
2.35,7.714745529,-19.19373346,-8.114328312,9.041227219,-8.680610861,-2.479733509,0.912222003,2
2.36,-2.565954569,0.172371223,4.034314465,5.073221805,-1.008617548,20.70270818,-1.058230395,2
2.37,19.09663157,4.626269275,8.790378674,7.09348097,-2.28607222,11.49462742,-0.1611472,2
2.38,1.401251947,-12.48790829,-1.416577893,8.108115654,-1.211805126,-7.098101237,-2.982729053,2
2.39,9.592927244,-7.252308494,-2.59672152,9.650676969,-3.531514945,-15.79864659,-2.216250143,2
2.4,3.392430936,-14.44016014,-6.818791697,8.994159582,-2.994819495,-14.2145903,-2.711184338,2
2.41,-0.143952458,-8.712236978,-8.953490025,8.459505893,-2.206752769,-19.77796846,-2.819701167,2
2.42,9.576142691,-2.711890638,20.39344804,8.368387081,2.577072458,4.395777939,1.95495351,2
2.43,8.466996423,-2.466345391,9.898815961,6.899145483,-4.732399938,21.16085594,2.852630419,2
2.44,9.194274076,-3.551216664,11.32121652,6.606308887,1.362151529,-5.17329719,-1.193308389,2
2.45,12.7397984,-14.31717122,-9.799019926,6.415776866,-2.787287568,-4.620148508,-1.114975544,2
2.46,6.904964467,-11.04016788,-1.456261023,12.02183012,-0.411636579,-9.977954662,-0.08962854,2
2.47,11.89219585,5.197836155,-7.31820831,4.613259676,1.310780027,-20.05169704,-0.53418706,2
2.48,12.56546766,-4.610202436,7.816217083,7.491408543,-2.455669214,19.77026202,3.002047368,2
2.49,8.325581981,-8.545031412,15.24573244,6.407612871,1.44493426,20.1693947,1.168483854,2
2.5,8.582402418,-4.482455305,-2.036660403,7.52029011,1.115942218,-22.27445318,2.708008277,2
2.51,12.69192392,-9.471644769,-2.764818677,10.61399546,-0.994581904,-4.534309134,-1.831734042,2
2.52,10.28546517,-5.005415517,12.30494777,5.21174917,4.100771195,14.90707134,5.218724279,2
2.53,10.79366596,-10.57108834,-5.553579813,0.444937434,-1.14343046,20.14885739,-6.761597608,2
2.54,-1.875171527,-10.02720662,7.123774946,3.928250768,3.107691214,-2.069593262,-1.037237178,2
2.55,10.28766528,-15.36392565,-1.106329657,7.113109149,0.953188526,15.44065007,2.912019216,2
2.56,11.87562428,4.526027308,7.952509782,4.980671764,-0.229022456,9.014349444,-4.401233962,2
2.57,9.312930525,-1.660793587,-0.881232652,6.453933679,-1.033546977,7.01639285,-2.783017088,2
2.58,11.66691154,-2.222381829,-8.4419161,4.945190738,-0.652012328,-20.03847328,-0.07131323,2
2.59,19.50589505,-0.745141782,4.01815082,9.730345657,1.779408524,14.07583152,6.726679028,2
2.6,10.40708945,-6.693531286,-7.950074376,4.146799626,4.712033559,-22.12807611,3.629984183,2
2.61,13.30279645,-12.42027211,5.923511763,6.344943648,2.343228182,-11.15151307,-2.883282944,2
2.62,5.721611489,-2.853520068,16.23266388,11.33054009,0.887454875,-21.23403023,1.816472162,2
2.63,5.704950297,-1.775663179,11.91180056,7.394337813,3.98636352,11.57573914,-4.769662649,2
2.64,7.561410534,-2.677024321,-6.977716483,5.845424855,2.890922478,-4.768784411,-7.031160283,2
2.65,4.857374149,-8.228436252,-8.70283675,10.04502966,2.854859015,16.25960652,-0.562175322,2
2.66,9.911504478,-14.92158561,-15.44111879,4.428670696,1.506914098,14.34366883,5.690837308,2
2.67,5.273854597,-1.099552033,-4.573114692,8.556929293,0.579507849,-7.01943354,3.126803185,2
2.68,9.061128887,-3.374284597,-7.919179489,5.44011383,2.898185746,-9.559390741,-0.257122741,2
2.69,2.743108885,-6.170269518,-4.1469045,6.933917085,5.24705797,-10.24278088,1.603404025,2
2.7,1.660145557,-7.200013193,16.6405612,7.452468309,2.297567123,-19.16423215,-3.315225387,2
2.71,6.534767366,-6.549636738,5.51244049,5.381655554,5.670469682,13.53367252,11.26136581,2
2.72,4.569278638,-9.12206463,3.710330641,4.33260099,0.859803791,14.67586053,-1.207339771,2
2.73,6.63110546,-14.55661927,-2.002288537,5.895201804,4.054060034,2.738693783,-2.209185696,2
2.74,6.826043697,-6.35108115,3.84348772,10.72489648,4.024591596,-5.93853891,2.443773539,2
2.75,8.1205711,-8.277907017,6.569341728,4.288993205,7.116294538,14.5789612,2.016811732,2
2.76,15.09424938,-3.75355426,4.018435091,7.609317574,7.348461232,10.84273316,-2.3971036,2
2.77,16.70152607,-7.498202082,9.157609716,7.155255882,5.52610122,-18.81108438,-0.678204986,2
2.78,13.47240964,-3.908501817,9.713425706,9.884997599,4.631414197,-4.423203961,-2.58220091,2
2.79,8.037079754,-12.81416868,-1.730176814,3.72054848,6.029188119,12.50014679,-2.54927842,2
2.8,17.30763145,-2.855171409,-4.5285772,5.653121396,6.317518565,-15.47845922,1.63143985,2
2.81,2.155349636,6.861802046,12.31825431,5.311977039,4.710686877,-7.968708754,-0.477217256,2
2.82,-0.318269171,-6.097140705,-6.967179574,2.126694405,7.524934153,20.08102164,-1.894957526,2
2.83,11.12567193,-1.705617664,5.613314631,4.519517159,4.963073415,-13.66307299,2.923138022,2
2.84,9.761649009,-0.195564438,5.092157142,7.921251613,4.485038307,-1.965270665,-1.165865485,2
2.85,9.062708206,-3.282480751,14.74857162,7.652540771,6.596126989,-13.91248796,0.850877267,2
2.86,9.908096074,-3.925579601,-2.047725261,6.539013254,6.789217146,15.968754,2.404853815,2
2.87,1.528183986,-14.68673864,-7.209742951,3.748251428,7.326749564,-16.43173666,-6.474538296,2
2.88,3.932821477,-10.20091788,13.81925826,7.652910145,7.843124717,-19.9354129,1.214504282,2
2.89,15.87143937,3.984284973,-3.033792821,8.760667192,7.601495665,-9.586008004,-4.31875859,2
2.9,14.82675611,-4.009821959,-13.3936747,6.127436636,5.987243368,12.38159751,0.55522848,2
2.91,6.060616247,-3.932545411,-6.147673268,8.181195343,10.38065975,-24.61840074,3.047250184,2
2.92,19.31960122,6.474193354,2.816718747,6.216637313,6.203101926,-17.27565172,-2.262538909,2
2.93,4.283255155,-15.38140632,11.81381965,7.431658353,6.675772709,14.32302608,-1.788414035,2
2.94,6.763368676,1.228182499,6.690049175,5.812706403,10.58396056,22.87354402,3.018408188,2
2.95,11.06509719,-1.13577477,2.457887927,4.738567521,6.177894989,19.71901376,6.404808617,2
2.96,3.610218416,-16.66294641,-2.540192165,5.452685717,7.205654891,-15.77928853,4.949258108,2
2.97,7.127467795,-8.749429119,3.546076738,8.000800398,8.161098705,-14.75784567,-10.22020633,2
2.98,8.683289621,-2.366130156,7.720691041,5.328051635,6.985854481,21.36513194,0.933070141,2
2.99,7.553061409,-9.08092564,-2.367337807,11.08836076,6.792008301,-13.79731348,-6.208702504,2
3,13.86476899,-9.409454016,4.83795786,6.779861835,-9.735271533,-3.352924012,3.723085953,2
3.01,12.45499543,-1.146775342,15.42029075,5.124811584,-6.508995614,-17.01536426,5.658392232,2
3.02,3.974496504,-5.864086231,1.979501658,5.786251017,-5.894934406,2.029089628,6.049990973,2
3.03,6.042977529,-3.551715274,1.314281458,6.22569098,-9.243891221,-15.46015408,-0.824285029,2
3.04,10.33023878,-5.613185413,1.539512492,4.089553846,-10.2958582,8.071673487,5.35901619,2
3.05,9.07415247,-3.792565351,4.750969871,6.89119364,-6.595699219,5.646229598,3.114061423,2
3.06,5.448590875,-2.731331529,-1.249429174,6.597303907,-8.351791667,-0.875660724,-1.946016618,2
3.07,11.48926723,8.753389156,9.516864089,5.314818634,-5.055751899,-13.39632247,2.979367194,2
3.08,13.44271501,-2.020076906,6.443920287,9.544727132,-5.455202229,-1.600185805,4.281061921,2
3.09,6.165117712,-8.601763439,8.367585451,6.169776773,-2.090343854,-7.009296734,-6.836622791,2
3.1,13.2430631,-2.057935849,0.479488394,6.979876615,-6.7684525,-6.159358295,2.964634647,2
3.11,1.166082518,-2.738338363,9.335113689,5.738224816,-5.963372488,-1.935945929,1.51033411,2
3.12,1.198275776,15.59486629,14.91654393,8.328759384,-6.376792203,-7.89026054,3.193079121,2
3.13,11.72642622,-12.71710432,1.875641325,4.410003362,-5.642655897,-0.485989762,3.017055778,2
3.14,5.029742437,0.017780131,1.241171808,5.921186807,-4.931753492,-11.99828358,-7.70259758,2
3.15,4.192747821,-2.519613559,2.949104476,8.636365024,-3.558493932,-24.89233747,-4.38112277,2
3.16,7.835471341,5.154135917,-1.300013453,8.05259846,-2.528287753,10.36932817,0.525305031,2
3.17,5.740113415,-10.0902289,1.347227726,10.57557548,-4.963392099,24.8159497,1.660606789,2
3.18,10.7363949,-11.29913283,11.55775609,6.428849019,-3.339002994,-11.82395324,5.411640555,2
3.19,1.798047021,-1.744524876,5.474303012,7.046734881,-7.197373515,16.03036686,-10.1353846,2
3.2,7.190674903,1.225142728,1.079891115,6.936148034,-5.611373338,-4.78801721,-1.122838216,2
3.21,24.82616944,-1.100434793,0.35843675,6.533217481,-3.042818799,24.54745163,-4.722373459,2
3.22,9.54380758,0.113115238,-2.991360603,6.529580956,-4.746747468,-23.33868887,-3.271052379,2
3.23,-0.601205724,-3.895252704,9.453494976,5.257834889,-4.874798495,13.49676309,5.0169887,2
3.24,11.93751639,2.455983785,-2.729369267,9.085912368,-6.481719651,-12.49393072,4.446361342,2
3.25,11.65698757,-2.730749219,3.526469514,6.053615842,-5.232435848,-7.204266171,3.429378937,2
3.26,15.80026966,-6.464588895,3.910391013,10.89462208,-4.438340842,12.93594029,4.868568829,2
3.27,9.59405933,5.423780123,-8.497064991,7.792756166,-3.279416279,-10.96167627,1.580131692,2
3.28,5.555205044,-8.492470163,1.5116107,5.075002533,-1.826869638,6.094639578,-1.253421098,2
3.29,15.83733302,-12.87179549,6.295391041,6.499618702,-6.079225515,13.0518901,-1.170780362,2
3.3,12.32337294,-5.564463622,-12.15601415,6.979172011,-2.724672963,10.11843671,-0.132523909,2
3.31,-0.270955656,-3.957885856,-6.055310042,6.662566495,-1.200912322,5.495349973,3.513849123,2
3.32,12.43983226,-3.45761684,3.357055636,5.005599986,-6.148638931,-21.31100766,3.286997838,2
3.33,7.506222006,-4.801771267,1.013493605,9.768626412,-3.333178438,-11.40436161,0.696444044,2
3.34,14.19246057,-0.68980903,5.755663475,-7.117483134,-2.075098752,-8.357214503,-3.186459035,2
3.35,6.740726205,-4.911151886,11.06298752,-6.765559408,-3.984471113,-5.560862778,-3.307858231,2
3.36,12.50599691,-8.020977234,3.074007897,-8.909992806,-2.540294083,14.37995765,-0.586086702,2
3.37,9.513617795,5.645655702,5.370985615,-8.074340394,-0.362317874,-14.08326591,-4.054179803,2
3.38,11.44096531,-3.720656774,4.906787472,-5.729665242,-1.511473435,-1.15226289,-1.577840306,2
3.39,8.374842902,3.949871987,-12.15317018,-5.35097724,-2.153282164,1.346434015,-1.307147775,2
3.4,6.371236267,-1.497365092,0.040220529,-7.028507189,-4.432915932,19.69529194,-2.402800771,2
3.41,8.746012885,0.43921337,1.642801827,-5.600531267,0.517891089,12.63125345,-4.018030581,2
3.42,11.53427502,6.845820969,9.543674976,-6.013032095,-3.375659706,-23.62103415,0.071824812,2
3.43,10.42874799,-13.46479798,-0.323751017,-10.86246233,-2.841838215,15.78371845,6.710398252,2
3.44,16.38184033,4.49128586,6.972721519,-7.277032739,-0.743268702,10.1496932,-1.589349124,2
3.45,10.3988368,-1.806764434,7.322804418,-8.655659492,-2.499902824,1.33133781,-3.700880179,2
3.46,11.41214476,3.107497715,-5.726823016,-5.157062194,-2.505556155,22.86423065,-4.231477201,2
3.47,18.71066743,-4.747857599,-8.98815815,-5.598789541,1.690643491,-21.885516,1.25495122,2
3.48,8.494024591,-1.93585795,11.13002535,-10.41060955,-0.898989107,-24.79460065,-4.324331693,2
3.49,10.8047334,-2.834002114,-2.341686621,-5.351094052,-2.25401493,13.00924602,1.193910258,2
3.5,5.074465983,-8.450574713,10.59235469,-7.584886844,-2.200099942,23.19787393,-4.563557273,2
3.51,8.262867003,-2.152368702,3.951795732,-5.990410555,4.040973408,16.09234062,7.779723379,2
3.52,16.22524304,9.153074394,8.231026387,-4.435440172,-2.22074664,1.56260371,2.555880693,2
3.53,9.536432929,6.003623127,-10.15725014,-4.346975603,0.530754334,-20.69270083,3.719796105,2
3.54,15.19575349,6.864878192,18.3755689,-5.56656049,0.462925989,9.824080056,-3.134757483,2
3.55,2.576910723,-2.830743337,-16.06008944,-2.819533863,0.560770459,-7.617126787,-9.261177469,2
3.56,0.858657047,-2.458123188,-6.179805595,-6.093541231,1.936720553,9.276209471,3.68276037,2
3.57,9.361535739,-3.98313568,5.451928385,-6.478182743,3.081522598,14.02470767,0.93711465,2
3.58,0.936429653,-13.59272529,11.25615433,-11.01426257,2.366882742,12.32150533,-8.051181883,2
3.59,21.09671683,-2.626349163,8.266150921,-10.46955569,-1.990892744,10.7914967,-7.992670912,2
3.6,13.94738392,-5.589451063,9.61518295,-8.507791804,0.69404276,5.397010217,-2.074005152,2
3.61,1.436297303,4.199925567,-4.116118916,-5.969317601,1.932860165,15.24981299,-8.485209194,2
3.62,6.788581238,4.621228382,6.230994129,-6.193341236,-1.420326498,0.989409902,-3.450831432,2
3.63,4.700564501,1.737304755,13.04328543,-8.546529497,1.003237761,-16.70525256,7.301833771,2
3.64,9.622622553,-6.159581006,-7.854466524,-7.906610832,0.048694212,4.870439435,1.478548295,2
3.65,7.211874383,-4.296067116,-4.426275977,-6.434333214,-2.515028032,16.29036114,1.990936372,2
3.66,12.11884824,7.392024548,5.059980175,-6.816684828,1.033089713,2.531089739,0.614402822,2
3.67,14.75907839,1.363616188,13.44584458,-4.120646559,0.133716194,-20.05830274,-0.037515153,2
3.68,6.26852646,5.534123923,8.721077637,-3.875961672,0.849692852,-12.09811179,-3.465811333,2
3.69,1.466775355,-3.108372258,-3.836055592,-7.229803642,0.575620905,2.887285994,-5.653245593,2
3.7,10.10303166,5.437288016,-0.300322592,-6.176531846,5.037691278,18.83942596,0.726664635,2
3.71,6.423956015,-2.225612972,1.111541742,-4.999378295,2.706442456,15.7774888,-1.323116284,2
3.72,12.92736713,-3.11025335,-7.141315681,-7.755161569,2.977430797,13.32167881,-0.944515188,2
3.73,6.398776396,1.497419168,17.97069053,-3.594636239,1.258444637,-16.26552642,-6.975876142,2
3.74,11.264302,-4.391489154,0.218546688,-3.0121676,4.510250058,-2.696342161,1.100078518,2
3.75,8.75139757,-6.872132603,-0.596649553,-6.358018801,2.279287429,22.56813917,-3.877262592,2
3.76,6.081279441,8.261363581,-8.514468518,-8.447268998,2.585761705,-12.01646863,-4.505251382,2
3.77,4.735011186,4.337423828,4.99358193,-4.92311224,5.509323785,-1.037951264,-4.244594982,2
3.78,10.5041553,-2.586397741,3.152964064,-7.69304315,4.018727999,19.595381,-1.241648226,2
3.79,19.53981245,0.197836175,12.39886894,-7.706923752,9.01226458,24.52534802,-3.531820356,2
3.8,11.03355003,7.185997735,9.757122388,-6.469451183,5.975049298,-21.41046717,1.733008884,2
3.81,6.141121771,-2.60158639,2.856361763,-4.459394196,4.634363341,15.52097197,-5.670403377,2
3.82,10.29129241,-13.96270498,7.82661953,-6.970699059,4.850170566,-11.09931011,-1.003757086,2
3.83,7.277125155,14.20581371,17.2685893,-2.288917542,6.069267711,14.76437725,-6.348371983,2
3.84,0.255642785,-8.136609834,-1.388451689,-10.18357545,5.669791698,21.16091221,-6.765489661,2
3.85,8.16235004,-1.983669113,0.997426066,-9.975165789,8.625872036,15.16132486,2.26008105,2
3.86,14.30731103,-12.32470615,9.004705838,-9.171466634,1.674037329,12.60428022,-6.66518248,2
3.87,4.939197037,-12.2987784,-0.41263111,-7.862231143,4.764447083,11.17407207,-3.179641162,2
3.88,0.841040712,2.941085337,7.082156241,-5.472209448,10.4668109,14.34228879,-5.839208061,2
3.89,8.865009861,-6.816870214,-3.825903305,-8.613643352,7.464198578,-7.141000931,-9.261887129,2
3.9,15.52897318,4.922784149,9.523401444,-6.170659765,3.694314251,-20.69712821,-0.971677623,2
3.91,11.02658158,0.243500492,8.701163636,-8.654486239,6.592265434,-6.949290864,0.918410249,2
3.92,11.37049885,0.275617377,-0.326077896,-12.67746305,8.783753844,-15.6784504,-5.150055018,2
3.93,17.73976925,5.037449841,-5.113460464,-6.819179095,4.887304432,1.248230723,-9.4058877,2
3.94,14.28406102,5.330491709,6.058943727,-8.235312815,7.48261976,-7.67204602,-7.852955095,2
3.95,9.692486904,9.647905531,4.104499537,-7.343431168,12.63164972,9.153438967,-5.414101836,2
3.96,5.035784831,-6.730481451,-5.775330581,-6.600803441,7.553698962,-21.4086575,-0.555227624,2
3.97,6.717385373,-2.840202326,10.9342923,-6.240197295,7.226866578,0.190296139,-2.674940135,2
3.98,5.462288989,5.746707128,-1.321053407,-8.161256244,7.225759529,19.76481064,0.152580768,2
3.99,10.17032104,6.382715256,14.27730777,-8.579749786,6.89922536,17.5841614,-3.38186092,2
4,1.462224717,-1.36636125,13.20744156,-8.28931978,-8.867508096,-24.00162583,-3.039772108,2
4.01,13.55383893,-5.4695732,5.604550536,-8.213643179,-8.031762185,-15.0988856,-3.913006293,2
4.02,6.5049274,2.014241731,8.954222608,-6.367599909,-6.402096178,-10.97192579,-6.033716511,2
4.03,3.723790974,-15.91271209,-6.217149098,-7.712341708,-8.187135966,8.693557385,4.815216676,2
4.04,9.748719698,-7.933787192,3.944276758,-8.171513996,-7.750391999,24.79321919,4.830571357,2
4.05,-4.753778047,8.940066909,7.803664697,-11.10081698,-7.123217056,-11.19495439,-7.060659541,2
4.06,1.396569212,-5.468219707,-5.020976717,-10.33386059,-8.929085485,23.03097812,-5.529856388,2
4.07,2.227866471,14.59374852,-6.382718888,-5.565508148,-9.362498249,-0.065158697,1.204850337,2
4.08,9.566765128,3.102082082,14.96870635,-8.275695895,-7.732808611,4.77299565,2.418342224,2
4.09,2.965427515,4.089742031,6.656046394,-6.868333051,-5.177517355,5.819918026,-0.529636952,2
4.1,12.48310312,18.72723993,13.8155681,-5.47297178,-5.447463798,19.8768323,-6.614123637,2
4.11,3.070822359,8.009732692,10.8585301,-10.49366334,-9.316187559,4.144995779,-10.34140252,2
4.12,7.857293454,0.771824244,-15.88676875,-7.461196772,-3.814009924,-18.52930347,-6.232841243,2
4.13,1.657201525,-0.585208418,-4.008506981,-11.6514073,-3.132070795,10.81770272,-1.109335512,2
4.14,10.92204829,-1.050773751,2.788648187,-7.171469629,-5.745005105,-13.50741653,-5.231257272,2
4.15,3.817761861,-9.510889353,4.247804503,-5.814090663,-4.738947995,-1.511852817,-2.955997247,2
4.16,7.630856637,5.158172637,4.826651156,-2.893477233,-1.402786769,2.843911374,-7.134497921,2
4.17,2.516876496,3.14602371,-0.860655821,-7.649265775,-4.259892817,2.315640427,-2.984924293,2
4.18,-0.505467349,-1.070752399,3.248070552,-9.42270155,-7.616490339,-24.1242611,-3.496630052,2
4.19,3.717913771,8.36744884,-3.234572425,-6.35243951,-2.973155685,-23.43445485,-8.507259964,2
4.2,10.30758693,-0.447736879,12.87730042,-7.085271217,-5.354230594,-1.49411979,0.590432931,2
4.21,-0.327008215,-7.347106729,-2.918162404,-4.274804899,-4.184936587,24.57807181,-2.663429075,2
4.22,-2.939917456,-3.367712055,-0.163869665,-7.204789044,-3.230056852,-19.01042408,-3.246734568,2
4.23,3.111572097,2.980751389,10.12563525,-6.002955077,-5.86550906,-11.47892534,-12.38587977,2
4.24,8.499570386,5.227382844,-0.051597177,-11.68061364,-5.850642834,12.9602031,-1.66876256,2
4.25,-0.739293195,14.5904514,5.125289135,-7.607191751,-1.589004704,1.759936905,4.657790784,2
4.26,1.764415254,1.028005075,-2.446291877,-4.753570611,-5.919448383,4.992875192,-6.136508939,2
4.27,5.349091007,6.578824111,3.637013945,-6.178704191,-2.987405616,-19.75741499,-6.824191298,2
4.28,2.717778449,9.618165621,6.764294348,-6.386122275,-3.313903758,-5.435452002,-6.081846731,2
4.29,5.750601468,7.17511008,-6.807705852,-6.95575272,-4.664327889,5.530914533,-10.40185845,2
4.3,10.2054336,5.397776254,-7.846270121,-3.824182804,-1.067727193,-20.55676523,-3.269981763,2
4.31,4.306865023,-3.127511367,-4.264921082,-7.344820439,1.398725476,-3.541804218,-2.719647378,2
4.32,3.816707408,1.37540892,9.691181438,-5.439895908,-3.968897405,10.08912792,-0.033517944,2
4.33,7.917070265,16.78355013,7.741229754,-8.268255942,-5.041508575,-6.815612995,1.261846795,2
4.34,3.720888934,4.89292188,9.745453741,-4.571811001,2.492812001,-4.607870953,-0.238019155,2
4.35,-0.793006854,3.678921504,14.35661925,-5.924827482,-0.896685565,12.42186934,-0.216790223,2
4.36,-1.158578649,-3.038542854,1.107602886,-7.435366994,-4.102011038,-4.683802314,-11.0046367,2
4.37,-1.720479892,5.503062544,-1.170386034,-3.509463125,-1.930036622,-16.5817488,-6.242821048,2
4.38,13.36079435,14.40578609,3.101788209,-5.067002017,-1.489331355,3.453228274,-1.234526988,2
4.39,3.513276042,0.53007929,5.61970378,-6.434347157,-2.147134958,23.18654702,-5.835793542,2
4.4,6.565794116,-1.371542736,11.62135724,-5.73395444,-3.01772896,19.0212731,-2.13744381,2
4.41,7.211782143,3.804220058,4.862833287,-6.841892007,-2.170087686,8.986699887,-3.835909305,2
4.42,-1.130876202,1.250684553,7.921328914,-8.376971408,-0.867879819,-15.76593827,-9.213132447,2
4.43,6.649222238,0.320820272,-0.214643642,-6.617524364,-1.576127675,24.71477448,4.24309271,2
4.44,0.623962071,17.26744613,-7.211451123,-4.10803596,-3.014033268,19.71525766,-3.497168808,2
4.45,-7.051658109,8.983803403,17.11555571,-8.723260928,0.054703351,-16.78779828,-4.145214666,2
4.46,2.252944787,-4.189690679,5.068175396,-7.812075895,1.033612755,-20.16452683,-8.445781489,2
4.47,-2.106262523,3.986617871,1.433541057,-5.719252378,-2.003294409,-14.62083734,2.81807843,2
4.48,1.519575351,9.91313896,4.93387659,-9.444265132,4.503738033,8.809858632,-3.470991891,2
4.49,4.865928858,2.635865983,19.81476736,-8.146026138,0.014446672,-8.471121637,6.038906568,2
4.5,14.50286814,9.329530691,0.740078507,-7.341403212,3.704738786,-8.488684462,-3.484492869,2
4.51,0.551458455,-2.300873372,0.896298402,-5.134492283,-2.218591897,-4.884202074,1.535112852,2
4.52,2.150601654,7.673774752,-1.126281486,-8.356059723,1.385912951,23.13175301,-3.727637983,2
4.53,4.768472475,4.294208227,1.210046378,-9.174771468,1.87639297,-8.525084901,0.759976959,2
4.54,3.782800225,8.009477907,-9.925282149,-7.669200144,1.949594797,-7.405444917,-3.206294534,2
4.55,1.997764939,4.309571356,12.97069197,-4.689294255,2.252077609,0.155376493,-6.420975598,2
4.56,-2.685128431,0.74977326,4.143108683,-8.477720379,-2.384494516,24.01418024,0.721891838,2
4.57,-2.114107707,7.106063138,-2.181525699,-9.083194948,-3.082250481,15.93854111,-7.300207371,2
4.58,1.691531388,7.536577569,11.80121435,-6.713722941,2.615383757,-20.36634358,1.632094776,2
4.59,-3.251327225,8.693668486,1.389414948,-7.185495011,2.226283576,-6.836249768,-3.730494658,2
4.6,-0.801942941,-3.33939633,14.31902474,-5.720509939,1.528535775,-19.05755849,-0.732306805,2
4.61,-3.831249724,1.885053572,2.707074782,-7.087261941,-1.060677917,16.94199786,-8.06141433,2
4.62,7.987404274,3.562879231,3.673551565,-6.496206813,0.884608687,-23.03800799,-4.31147122,2
4.63,-5.185304761,3.252086677,6.14505749,-4.93840753,0.504296625,14.69482605,-1.375201695,2
4.64,11.75279373,2.773636119,8.100207896,-9.149478746,0.546129254,21.78472495,-0.088814922,2
4.65,-0.720482776,5.534991442,-0.391738941,-4.715575752,4.896515059,18.167198,-0.973734534,2
4.66,-3.154507273,13.17676036,-0.245901955,-8.990181321,1.631487508,22.53014843,-7.291484483,2
4.67,-3.855159934,15.37911484,5.471034382,-7.038161417,1.097438957,24.51062116,-4.777611628,2
4.68,5.894500077,12.07164287,-9.347677825,-1.963977041,0.028498273,6.710495579,-0.546042939,2
4.69,7.068484433,8.39542836,-16.0684757,-4.949266174,2.433115378,3.811363848,-1.867256391,2
4.7,-2.36951686,-14.38256173,3.475633521,-8.621766136,5.399286087,23.24509985,-2.018186053,2
4.71,3.469755877,1.273573453,5.0354763,-7.2595504,4.139121736,19.9152507,1.708428183,2
4.72,1.002273827,8.433155292,12.09225448,-7.660765433,1.537392153,-12.10458249,2.151446554,2
4.73,0.476131446,-0.263819582,3.240349187,-5.660479172,1.552595167,-5.194375953,-8.687616248,2
4.74,2.382357529,11.98214423,11.97560385,-4.475518629,5.447174355,11.88485494,0.392573771,2
4.75,5.389692055,1.305220213,13.75103407,-6.759001338,3.845873806,22.93143111,-1.095285934,2
4.76,-8.080896704,6.254471328,4.843705241,-12.44470602,5.009394406,15.23834123,4.161253696,2
4.77,-9.696598636,2.722075812,-0.309647637,-6.515747502,3.346197595,-19.75452099,-5.938760499,2
4.78,2.411352394,6.946863991,-2.636263874,-5.541889932,3.7824631,-7.694394809,0.616549959,2
4.79,0.961261811,-3.249951698,2.739308001,-8.167050946,2.437458382,-21.0272345,-2.741489957,2
4.8,4.67713218,3.559139748,-5.92009978,-5.936793808,6.435612226,-18.36654569,-1.171092948,2
4.81,-7.346723652,0.290975009,5.646447317,-8.45299441,0.601359558,-0.614681828,-5.123342689,2
4.82,-3.804284476,-1.141706719,9.626193266,-5.743553755,8.528397213,-20.26266504,-8.464404138,2
4.83,8.783793238,-4.351065346,-0.188866878,-13.64023966,6.452218687,-15.89768068,-1.302888249,2
4.84,-5.547735496,11.33482794,10.86843209,-10.60835733,3.811356955,24.4467778,3.519335349,2
4.85,2.758252993,-1.19890869,-2.028029805,-9.462558042,4.113874402,10.54535985,-2.388904106,2
4.86,-3.095850257,9.756194782,4.437547801,-7.822218676,7.196058252,-10.4919862,2.104973393,2
4.87,-1.210525218,4.605887201,5.575174685,-7.214177587,8.951117929,17.53092133,1.621028159,2
4.88,-6.135521602,8.191793131,-9.611408759,-6.489132527,5.431670961,10.76756192,-4.195221021,2
4.89,6.620843636,5.325259021,2.104867092,-6.14056909,6.061597398,2.566745375,-1.026556565,2
4.9,-8.891200519,5.112510895,10.49269173,-9.905662768,8.994286053,8.806712259,3.144058695,2
4.91,-5.425516547,-2.154397269,12.18652256,-10.02020515,7.230033097,4.026755504,5.611318063,2
4.92,-4.047885031,21.27653483,12.93108624,-7.442725896,6.335556017,-15.9474287,1.313870917,2
4.93,6.321952147,11.64134074,-0.953545585,-7.717910415,7.084575533,19.98650534,4.332445054,2
4.94,1.872955175,11.30848616,5.066072733,-6.754159867,8.685732655,14.07412603,-2.951023426,2
4.95,3.710443481,-7.878729563,-7.086773382,-10.31894112,7.64588653,-8.048057894,-1.420274684,2
4.96,0.162997554,1.282144956,8.982350708,-8.694780511,6.49646053,-13.16943765,-0.197434503,2
4.97,1.368689012,0.987748785,4.129934835,-9.600051919,7.151173877,16.10032218,-4.748041675,2
4.98,2.595839754,6.457998547,10.28297491,-5.649977868,8.251912307,13.71185623,-4.69471847,2
4.99,7.794219669,1.231183283,-5.136267143,-7.018583828,7.785129598,-16.44263144,-0.185914573,2
5,1.234287542,9.08417459,13.44092622,-6.424136727,-10.19374319,-6.262638648,-1.102351692,2
5.01,-7.406710436,5.925954096,4.466328697,-6.192117904,-8.360085326,19.99801855,3.367804884,2
5.02,5.609839313,10.08772897,-5.393176827,-4.101434663,-6.241648808,4.705181726,-2.042536899,2
5.03,0.289300525,12.03469615,9.360315406,-9.768285694,-10.45922008,-0.224595275,0.53285513,2
